timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,magnetometer_timestamp_relative,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],baro_timestamp_relative,baro_alt_meter,baro_temp_celcius
74150952,0.0227738,0.00436353,-0.143447,3993,0,-0.370036,0.0178783,-10.9995,3993,-2580,0.36144,0.51256,0.0604,-18950,5527.16,31.26
74154946,0.022028,0.00521569,-0.173294,3994,0,-0.529439,-0.81141,-10.9912,3994,-6574,0.36144,0.51256,0.0604,-22944,5527.16,31.26
74158946,0.0203331,0.00532135,-0.239852,4000,0,-0.375577,-0.480728,-10.998,4000,-605,0.36128,0.51384,0.06152,-3622,5525.26,31.26
74162946,0.0204301,0.00436303,-0.234524,4000,0,-0.29736,0.258587,-11.0105,4000,-4605,0.36128,0.51384,0.06152,-7622,5525.26,31.26
74166979,0.0220333,0.00489274,-0.189798,4033,0,-0.33206,0.199868,-10.9802,4033,-8638,0.36128,0.51384,0.06152,-977,5524.96,31.26
74170946,0.0237424,0.00490075,-0.179816,3967,0,-0.357459,-0.234617,-10.9703,3967,-2605,0.36112,0.51168,0.062,-4944,5524.96,31.26
74174946,0.0234128,0.00584665,-0.204115,4000,0,-0.363485,-0.610357,-10.9835,4000,-6605,0.36112,0.51168,0.062,-8944,5524.96,31.26
74178946,0.0241549,0.00532119,-0.252069,4000,0,-0.31846,-0.704326,-10.9851,4000,-585,0.35984,0.516,0.06096,-1945,5525.84,31.26
74182946,0.0255412,0.00532117,-0.281158,4000,0,-0.291562,-0.388899,-10.9869,4000,-4585,0.35984,0.516,0.06096,-5945,5525.84,31.26
74186983,0.0255413,0.00532089,-0.269003,4037,0,-0.365081,0.344788,-10.9889,4037,-8622,0.35984,0.516,0.06096,-9982,5525.84,31.26
74190946,0.0261871,0.00532094,-0.221377,3963,0,-0.356037,0.324521,-10.961,3963,-2619,0.35992,0.51304,0.06248,-13945,5525.84,31.26
74194946,0.0258615,0.0056405,-0.216625,4000,0,-0.455733,-0.349094,-10.9875,4000,-6619,0.35992,0.51304,0.06248,-17945,5525.84,31.26
74198946,0.0254377,0.00532126,-0.245383,4000,0,-0.42022,-0.340767,-10.9822,4000,-619,0.35872,0.51656,0.06064,-21945,5525.84,31.26
74202946,0.0235195,0.00595947,-0.252879,4000,0,-0.303625,0.0765163,-10.9999,4000,-4619,0.35872,0.51656,0.06064,-2511,5526.58,31.25
74207005,0.0234254,0.00574514,-0.238268,4059,0,-0.284328,-0.123587,-11.0033,4059,-8678,0.35872,0.51656,0.06064,-6570,5526.58,31.25
74210946,0.0244771,0.00563998,-0.230845,3941,0,-0.329171,-0.0945798,-10.9782,3941,-2619,0.35848,0.51392,0.064,-10511,5526.58,31.25
74214946,0.024477,0.00574657,-0.201205,4000,0,-0.280349,0.352636,-10.9956,4000,-6619,0.35848,0.51392,0.064,-3510,5524.52,31.25
74218946,0.0247937,0.00532105,-0.179739,4000,0,-0.346188,-0.170298,-11.0114,4000,-619,0.3564,0.5176,0.06104,-7510,5524.52,31.25
74222946,0.0252249,0.00500484,-0.182712,4000,0,-0.365623,-0.231601,-10.9938,4000,-4619,0.3564,0.5176,0.06104,-944,5524.96,31.25
74226946,0.0228901,0.00489095,-0.198817,4000,0,-0.406817,-0.236476,-10.9635,4000,-8619,0.3564,0.5176,0.06104,-4944,5524.96,31.25
74230946,0.0226667,0.00532091,-0.204153,4000,0,-0.232168,0.305686,-10.9956,4000,-2618,0.35544,0.51552,0.0592,-8944,5524.96,31.25
74234946,0.0240515,0.00532054,-0.135615,4000,0,-0.0530645,1.07812,-10.9927,4000,-6618,0.35544,0.51552,0.0592,-12944,5524.96,31.25
74238951,0.0246861,0.00563385,-0.0499416,4005,0,-0.233453,0.457799,-10.9722,4005,-618,0.35608,0.51728,0.0612,-16949,5524.96,31.25
74242946,0.0244771,0.00734355,-0.0140874,3995,0,-0.28108,0.085191,-10.9721,3995,-4613,0.35608,0.51728,0.0612,-20944,5524.96,31.25
74246946,0.0244771,0.00649169,0.000204062,4000,0,-0.307389,-0.0487495,-10.9908,4000,-8613,0.35608,0.51728,0.0612,-2944,5526.58,31.26
74250946,0.0247934,0.00733804,0.00615944,4000,0,-0.336025,-0.100465,-10.9905,4000,-2619,0.3584,0.5152,0.06216,-6944,5526.58,31.26
74254946,0.0255413,0.00690518,0.00871436,4000,0,-0.35563,-0.108273,-10.9557,4000,-6619,0.3584,0.5152,0.06216,-10944,5526.58,31.26
74258946,0.0249071,0.00840733,0.00968148,4000,0,-0.334132,-0.100051,-10.9634,4000,-585,0.35632,0.51832,0.0628,-3309,5523.94,31.26
74262946,0.024477,0.00755597,0.0103276,4000,0,-0.347172,-0.132019,-10.9822,4000,-4585,0.35632,0.51832,0.0628,-7309,5523.94,31.26
74266946,0.0245805,0.00744953,0.00968147,4000,0,-0.336625,-0.154266,-10.9807,4000,-8585,0.35632,0.51832,0.0628,-945,5523.79,31.26
74270978,0.0255413,0.00744954,0.0109639,4032,0,-0.315056,-0.126881,-10.9851,4032,-2651,0.3568,0.51496,0.06208,-4977,5523.79,31.26
74274946,0.025439,0.00680599,0.0106422,3968,0,-0.316113,-0.12883,-10.974,3968,-6619,0.3568,0.51496,0.06208,-8945,5523.79,31.26
74278946,0.0244771,0.00628368,0.0106422,4000,0,-0.31059,-0.116814,-10.9903,4000,-579,0.3552,0.51752,0.06456,-12945,5523.79,31.26
74282948,0.0236229,0.00638266,0.0105385,4002,0,-0.349162,-0.114002,-10.9913,4002,-4581,0.3552,0.51752,0.06456,-16947,5523.79,31.26
74286946,0.0243735,0.00713037,0.0101133,3998,0,-0.348626,-0.115364,-10.9951,3998,-8579,0.3552,0.51752,0.06456,-20945,5523.79,31.26
74290983,0.0234128,0.00734211,0.00957797,4037,0,-0.322846,-0.135446,-10.9895,4037,-2656,0.35832,0.51472,0.06272,-2794,5528.04,31.26
74294964,0.0228722,0.00638531,0.0105402,3981,0,-0.321895,-0.118715,-10.9943,3981,-6637,0.35832,0.51472,0.06272,-6775,5528.04,31.26
74298946,0.0234128,0.00638532,0.0105412,3982,0,-0.324681,-0.117306,-10.9956,3982,-619,0.3568,0.51736,0.06472,-10757,5528.04,31.26
74302946,0.0234128,0.00542738,0.00967867,4000,0,-0.320317,-0.137454,-10.991,4000,-4619,0.3568,0.51736,0.06472,-3533,5524.96,31.26
74306946,0.0237292,0.00563744,0.0106422,4000,0,-0.337104,-0.126919,-10.9725,4000,-8619,0.3568,0.51736,0.06472,-7533,5524.96,31.26
74310946,0.0234203,0.00638532,0.00968892,4000,0,-0.350476,-0.121147,-11.0014,4000,-2619,0.35832,0.51424,0.0608,-944,5526.14,31.26
74314984,0.022672,0.00723659,0.0105368,4038,0,-0.328416,-0.111518,-10.9947,4038,-6657,0.35832,0.51424,0.0608,-4982,5526.14,31.26
74318946,0.0234128,0.00638532,0.0106422,3962,0,-0.321366,-0.0991122,-10.9931,3962,-619,0.35512,0.51864,0.06472,-8944,5526.14,31.26
74322947,0.0238307,0.00627906,0.0106422,4001,0,-0.317915,-0.121524,-11.0249,4001,-4620,0.35512,0.51864,0.06472,-12945,5526.14,31.26
74326953,0.0249029,0.00585838,0.0106422,4006,0,-0.324674,-0.133574,-10.9645,4006,-8626,0.35512,0.51864,0.06472,-16951,5526.14,31.26
74330947,0.024477,0.00606277,0.0112801,3994,0,-0.335165,-0.123063,-10.9717,3994,-2620,0.35808,0.51392,0.0636,-20945,5526.14,31.26
74334953,0.0239452,0.0069177,0.0110703,4006,0,-0.337607,-0.126887,-10.9717,4006,-6626,0.35808,0.51392,0.0636,-2951,5525.7,31.27
74338946,0.0238374,0.00744954,0.0105432,3993,0,-0.33858,-0.116378,-10.9687,3993,-619,0.35568,0.5172,0.06584,-6944,5525.7,31.27
74342946,0.024047,0.00744953,0.00989006,4000,0,-0.333318,-0.109615,-10.9748,4000,-4619,0.35568,0.5172,0.06584,-10944,5525.7,31.27
74346946,0.0241574,0.00744954,0.0106422,4000,0,-0.332722,-0.0909916,-11.0038,4000,-8619,0.35568,0.5172,0.06584,-2964,5526.58,31.27
74350947,0.02469,0.00713301,0.0106422,4001,0,-0.353911,-0.101957,-10.9913,4001,-2618,0.35792,0.51392,0.06592,-6965,5526.58,31.27
74354978,0.0239406,0.0063853,0.0111787,4031,0,-0.338521,-0.118803,-10.9923,4031,-6649,0.35792,0.51392,0.06592,-10996,5526.58,31.27
74358946,0.0233106,0.00745384,0.0105357,3968,0,-0.346205,-0.11588,-10.9913,3968,-619,0.35712,0.51592,0.0688,-3547,5524.96,31.27
74362946,0.0228807,0.00744953,0.0102105,4000,0,-0.325611,-0.134608,-11.0043,4000,-4619,0.35712,0.51592,0.0688,-7547,5524.96,31.27
74366946,0.0234128,0.00734644,0.0117064,4000,0,-0.338974,-0.114937,-10.9894,4000,-8619,0.35712,0.51592,0.0688,-11547,5524.96,31.27
74370946,0.0234128,0.00638532,0.0112807,4000,0,-0.343368,-0.106768,-10.9932,4000,-2619,0.358,0.51312,0.06704,-15547,5524.96,31.27
74374979,0.0234128,0.00638532,0.0117064,4033,0,-0.348084,-0.112495,-10.966,4033,-6652,0.358,0.51312,0.06704,-19580,5524.96,31.27
74378946,0.0240529,0.00670348,0.0107482,3967,0,-0.352482,-0.107245,-10.942,3967,-619,0.35648,0.51632,0.07168,-1925,5525.55,31.27
74382946,0.0238418,0.00691783,0.0107449,4000,0,-0.335672,-0.117828,-10.9391,4000,-4619,0.35648,0.51632,0.07168,-5925,5525.55,31.27
74386946,0.0234128,0.00638532,0.0114906,4000,0,-0.319892,-0.111065,-10.9553,4000,-8619,0.35648,0.51632,0.07168,-9925,5525.55,31.27
74390946,0.0234128,0.00712922,0.0111786,4000,0,-0.299314,-0.120696,-10.9755,4000,-2619,0.3584,0.51344,0.06472,-2945,5524.96,31.27
74394946,0.0235154,0.00553501,0.0106422,4000,0,-0.302139,-0.112954,-10.977,4000,-6619,0.3584,0.51344,0.06472,-6945,5524.96,31.27
74398946,0.0238449,0.00606938,0.0100101,4000,0,-0.303992,-0.122119,-10.965,4000,-619,0.35744,0.5164,0.06744,-10945,5524.96,31.27
74402946,0.0234128,0.00691742,0.0104295,4000,0,-0.316992,-0.122104,-10.9763,4000,-4619,0.35744,0.5164,0.06744,-2504,5528.78,31.27
74406946,0.0237244,0.00670166,0.0105387,4000,0,-0.313122,-0.129222,-11.0151,4000,-8619,0.35744,0.5164,0.06744,-6504,5528.78,31.27
74410946,0.0244771,0.00702957,0.010425,4000,0,-0.324634,-0.133161,-11.0377,4000,-2619,0.35728,0.51408,0.06272,-10504,5528.78,31.27
74414948,0.0241603,0.00648902,0.0107459,4002,0,-0.330869,-0.120633,-11.0124,4002,-6621,0.35728,0.51408,0.06272,-14506,5528.78,31.27
74418946,0.0234128,0.00744954,0.011174,3998,0,-0.349091,-0.129802,-10.9856,3998,-619,0.35832,0.51656,0.06992,-18504,5528.78,31.27
74422950,0.023626,0.00659795,0.0106422,4004,0,-0.357286,-0.111407,-10.9808,4004,-4623,0.35832,0.51656,0.06992,-948,5526.28,31.27
74426946,0.023725,0.00660131,0.0106422,3996,0,-0.339588,-0.133119,-10.9964,3996,-8619,0.35832,0.51656,0.06992,-4944,5526.28,31.27
74430946,0.024477,0.00691238,0.0104344,4000,0,-0.319285,-0.141678,-11.0183,4000,-2619,0.35784,0.51408,0.0624,-8944,5526.28,31.27
74434946,0.0250093,0.00744953,0.0110709,4000,0,-0.345271,-0.130281,-10.975,4000,-6619,0.35784,0.51408,0.0624,-1945,5526.28,31.27
74438978,0.0249012,0.00744953,0.0106422,4032,0,-0.332256,-0.11781,-10.9937,4032,-651,0.35704,0.51656,0.06896,-5977,5526.28,31.27
74442969,0.0239523,0.00734328,0.00978703,3991,0,-0.350578,-0.111041,-11.0361,3991,-4642,0.35704,0.51656,0.06896,-9968,5526.28,31.27
74446946,0.024263,0.0069205,0.0104312,3977,0,-0.360561,-0.116342,-11.0042,3977,-8619,0.35704,0.51656,0.06896,-2944,5527.46,31.27
74450946,0.0243766,0.00712934,0.0105418,4000,0,-0.345283,-0.139817,-10.9933,4000,-2619,0.35808,0.5148,0.06256,-6944,5527.46,31.27
74454946,0.0234128,0.00744953,0.00968147,4000,0,-0.346188,-0.139821,-10.9803,4000,-6619,0.35808,0.5148,0.06256,-10944,5527.46,31.27
74458983,0.0243725,0.00691361,0.00978991,4037,0,-0.339912,-0.134989,-10.9871,4037,-655,0.35688,0.5176,0.06816,-14981,5527.46,31.27
74462989,0.0243595,0.00692804,0.00968492,4006,0,-0.3295,-0.115907,-11.0123,4006,-4661,0.35688,0.5176,0.06816,-18987,5527.46,31.27
74466946,0.023628,0.00734789,0.0101046,3957,0,-0.344766,-0.119253,-10.9797,3957,-8618,0.35688,0.5176,0.06816,-945,5524.96,31.27
74470946,0.0234128,0.00638531,0.0104294,4000,0,-0.345731,-0.119223,-10.9793,4000,-2585,0.35744,0.51392,0.06216,-4945,5524.96,31.27
74474946,0.0234128,0.00670166,0.0106422,4000,0,-0.338088,-0.128834,-11.0033,4000,-6585,0.35744,0.51392,0.06216,-8945,5524.96,31.27
74478946,0.0234128,0.00713319,0.0109585,4000,0,-0.321844,-0.131102,-10.9842,4000,-619,0.35792,0.51752,0.06848,-1946,5527.46,31.27
74482958,0.0230942,0.00638532,0.0111727,4012,0,-0.326598,-0.143169,-10.9611,4012,-4631,0.35792,0.51752,0.06848,-5958,5527.46,31.27
74486946,0.0233046,0.00606803,0.0106422,3988,0,-0.315055,-0.142717,-10.9923,3988,-8619,0.35792,0.51752,0.06848,-9946,5527.46,31.27
74490946,0.0239497,0.00617247,0.0106422,4000,0,-0.323108,-0.131616,-10.9734,4000,-2583,0.35768,0.51496,0.0612,-2760,5528.78,31.27
74494946,0.0234128,0.00691438,0.0101132,4000,0,-0.348508,-0.123615,-10.9693,4000,-6583,0.35768,0.51496,0.0612,-6760,5528.78,31.27
74498946,0.023729,0.00659989,0.00957797,4000,0,-0.348665,-0.113453,-10.9879,4000,-619,0.35688,0.51792,0.06664,-10760,5528.78,31.27
74502946,0.024477,0.00616954,0.00989432,4000,0,-0.332328,-0.132186,-10.9943,4000,-4619,0.35688,0.51792,0.06664,-14760,5528.78,31.27
74506946,0.024477,0.00744954,0.0106422,4000,0,-0.327048,-0.105824,-10.9589,4000,-8619,0.35688,0.51792,0.06664,-18760,5528.78,31.27
74510946,0.0244771,0.00692196,0.0101146,4000,0,-0.337062,-0.0924186,-10.9809,4000,-2619,0.356,0.51416,0.06096,-944,5527.02,31.27
74514946,0.0243736,0.0064888,0.00989432,4000,0,-0.324177,-0.124508,-10.9755,4000,-6619,0.356,0.51416,0.06096,-4944,5527.02,31.27
74518946,0.0238327,0.00660176,0.01043,4000,0,-0.331775,-0.126956,-10.9917,4000,-619,0.35672,0.5168,0.06672,-8944,5527.02,31.27
74522978,0.0253258,0.00681871,0.0113922,4032,0,-0.343351,-0.118322,-10.9836,4032,-4651,0.35672,0.5168,0.06672,-1977,5526.43,31.27
74526946,0.0251218,0.00638532,0.0104276,3968,0,-0.34812,-0.133549,-10.974,3968,-8619,0.35672,0.5168,0.06672,-5945,5526.43,31.27
74530947,0.0234128,0.00638532,0.0106422,4001,0,-0.341479,-0.139855,-10.9682,4001,-2620,0.35776,0.5168,0.05984,-9946,5526.43,31.27
74534946,0.02299,0.00680819,0.0102193,3999,0,-0.326543,-0.130218,-10.9789,3999,-6619,0.35776,0.5168,0.05984,-2945,5523.2,31.27
74538946,0.0223486,0.00744953,0.0104294,4000,0,-0.341894,-0.137946,-10.986,4000,-613,0.35824,0.51808,0.06704,-6945,5523.2,31.27
74542969,0.0232012,0.00691439,0.0103217,4023,0,-0.358205,-0.117275,-10.987,4023,-4636,0.35824,0.51808,0.06704,-10968,5523.2,31.27
74546946,0.0234128,0.00691635,0.00968487,3977,0,-0.346176,-0.113001,-10.963,3977,-8613,0.35824,0.51808,0.06704,-14945,5523.2,31.27
74550946,0.0242642,0.00638532,0.0104294,4000,0,-0.335188,-0.128808,-10.9516,4000,-2619,0.35728,0.5156,0.0596,-18945,5523.2,31.27
74554946,0.0236257,0.00713,0.00968149,4000,0,-0.336173,-0.130764,-10.9545,4000,-6619,0.35728,0.5156,0.0596,-22945,5523.2,31.27
74558946,0.0234128,0.00713639,0.0106422,4000,0,-0.333204,-0.128244,-10.9691,4000,-612,0.35648,0.51688,0.06576,-3576,5527.31,31.27
74562946,0.0234128,0.00585322,0.0101101,4000,0,-0.353837,-0.132134,-11.0,4000,-4612,0.35648,0.51688,0.06576,-7576,5527.31,31.27
74566947,0.0234128,0.00532109,0.0104282,4001,0,-0.350067,-0.142154,-10.9879,4001,-8613,0.35648,0.51688,0.06576,-928,5525.4,31.27
74570954,0.0234128,0.00553649,0.0106422,4007,0,-0.334187,-0.15612,-11.0028,4007,-2627,0.35712,0.51656,0.05576,-4935,5525.4,31.27
74574947,0.0225608,0.00617316,0.0106422,3993,0,-0.354862,-0.147001,-10.9999,3993,-6620,0.35712,0.51656,0.05576,-8928,5525.4,31.27
74578946,0.0227787,0.00596844,0.0106422,3999,0,-0.356677,-0.13262,-11.0146,3999,-619,0.35592,0.5184,0.0656,-1946,5525.55,31.27
74582946,0.0232,0.00563731,0.0106422,4000,0,-0.354328,-0.132639,-11.0105,4000,-4619,0.35592,0.5184,0.0656,-5946,5525.55,31.27
74586946,0.0234128,0.00553514,0.0106422,4000,0,-0.355765,-0.117324,-11.0028,4000,-8619,0.35592,0.5184,0.0656,-9946,5525.55,31.27
74590974,0.0239486,0.00563749,0.0106422,4028,0,-0.356185,-0.126375,-10.9971,4028,-2636,0.35536,0.51704,0.05584,-13974,5525.55,31.27
74594946,0.0244771,0.00553303,0.0106422,3972,0,-0.35725,-0.147043,-10.999,3972,-6608,0.35536,0.51704,0.05584,-17946,5525.55,31.27
74598946,0.0239495,0.00616954,0.0106422,4000,0,-0.340907,-0.129761,-10.9909,4000,-618,0.35544,0.51712,0.0636,-21946,5525.55,31.27
74602947,0.0234128,0.00638532,0.0106422,4001,0,-0.345257,-0.133609,-10.9764,4001,-4619,0.35544,0.51712,0.0636,-2504,5525.4,31.28
74606982,0.0242633,0.00648963,0.0106422,4035,0,-0.333271,-0.124513,-10.9875,4035,-8654,0.35544,0.51712,0.0636,-6539,5525.4,31.28
74610994,0.0243707,0.00734317,0.0103173,4012,0,-0.33186,-0.122962,-10.9865,4012,-2667,0.35736,0.51704,0.05816,-10551,5525.4,31.28
74614946,0.023951,0.00638532,0.00957797,3952,0,-0.332781,-0.134118,-10.9711,3952,-6619,0.35736,0.51704,0.05816,-3530,5527.31,31.28
74618946,0.0237324,0.00638531,0.0104294,4000,0,-0.347639,-0.133118,-10.9611,4000,-619,0.35576,0.5168,0.06584,-7530,5527.31,31.28
74622946,0.0228807,0.00648882,0.0106422,4000,0,-0.350524,-0.121107,-10.9702,4000,-4619,0.35576,0.5168,0.06584,-944,5526.87,31.28
74626979,0.0242628,0.00712708,0.0106422,4033,0,-0.346211,-0.124,-10.986,4033,-8652,0.35576,0.5168,0.06584,-4977,5526.87,31.28
74630963,0.024693,0.00670654,0.010537,3984,0,-0.350976,-0.127863,-10.9952,3984,-2636,0.35544,0.5176,0.0576,-8961,5526.87,31.28
74634946,0.024477,0.0065968,0.0096787,3983,0,-0.337071,-0.128367,-10.9981,3983,-6619,0.35544,0.5176,0.0576,-12944,5526.87,31.28
74638947,0.024477,0.00638532,0.0106422,4001,0,-0.327544,-0.121591,-10.9778,4001,-620,0.354,0.5172,0.06128,-16945,5526.87,31.28
74642946,0.0250078,0.00638532,0.0106422,3999,0,-0.323166,-0.128386,-11.0027,3999,-4619,0.354,0.5172,0.06128,-20944,5526.87,31.28
74646946,0.024477,0.00638532,0.0106422,4000,0,-0.342836,-0.119683,-11.021,4000,-8619,0.354,0.5172,0.06128,-2946,5526.58,31.27
74650946,0.024477,0.00670459,0.0101101,4000,0,-0.342371,-0.129328,-11.0124,4000,-2619,0.3548,0.51672,0.06248,-6946,5526.58,31.27
74654946,0.0236257,0.00691729,0.00957799,4000,0,-0.337584,-0.117782,-10.9794,4000,-6619,0.3548,0.51672,0.06248,-10946,5526.58,31.27
74658946,0.0234128,0.00628315,0.00957796,4000,0,-0.334709,-0.133558,-10.9592,4000,-619,0.3556,0.51928,0.0548,-3280,5525.99,31.27
74662946,0.0237262,0.0053211,0.0104244,4000,0,-0.333879,-0.143709,-10.9792,4000,-4619,0.3556,0.51928,0.0548,-7280,5525.99,31.27
74666947,0.024477,0.0053211,0.0106422,4001,0,-0.313649,-0.125043,-10.9737,4001,-8620,0.3556,0.51928,0.0548,-947,5526.14,31.27
74670946,0.0247933,0.00585334,0.0106422,3999,0,-0.330827,-0.126443,-10.9783,3999,-2619,0.35496,0.51776,0.06104,-4946,5526.14,31.27
74674947,0.025009,0.00744967,0.0106422,4001,0,-0.339124,-0.113041,-11.0158,4001,-6620,0.35496,0.51776,0.06104,-8947,5526.14,31.27
74678946,0.0241653,0.00744953,0.0106422,3999,0,-0.315918,-0.102444,-10.9867,3999,-575,0.3568,0.5184,0.05808,-12946,5526.14,31.27
74682946,0.0234128,0.00734603,0.0110708,4000,0,-0.348609,-0.106276,-10.9463,4000,-4575,0.3568,0.5184,0.05808,-16946,5526.14,31.27
74686946,0.0235163,0.00648881,0.0106422,4000,0,-0.361528,-0.108249,-10.9577,4000,-8575,0.3568,0.5184,0.05808,-20946,5526.14,31.27
74690982,0.0244771,0.00734591,0.0106422,4036,0,-0.35282,-0.101036,-10.9746,4036,-2655,0.35528,0.51696,0.06096,-2859,5523.94,31.28
74694946,0.0236229,0.00723946,0.0106422,3964,0,-0.358191,-0.106285,-10.9718,3964,-6619,0.35528,0.51696,0.06096,-6823,5523.94,31.28
74698946,0.0234128,0.00659816,0.0106422,4000,0,-0.339511,-0.107713,-10.9773,4000,-613,0.3556,0.51848,0.0568,-10823,5523.94,31.28
74702946,0.0235163,0.00628183,0.0105387,4000,0,-0.333765,-0.130284,-10.9865,4000,-4613,0.3556,0.51848,0.0568,-3565,5525.84,31.28
74706946,0.0236257,0.00616209,0.00968149,4000,0,-0.322792,-0.117319,-10.9808,4000,-8613,0.3556,0.51848,0.0568,-7565,5525.84,31.28
74710980,0.0228823,0.00659637,0.00989613,4034,0,-0.322757,-0.117798,-11.001,4034,-2653,0.35536,0.51776,0.06008,-980,5526.87,31.28
74714946,0.02395,0.00723943,0.0106422,3966,0,-0.343421,-0.117755,-10.9876,3966,-6619,0.35536,0.51776,0.06008,-4946,5526.87,31.28
74718959,0.0238448,0.00659747,0.0106422,4013,0,-0.332293,-0.114391,-10.9586,4013,-603,0.35624,0.51952,0.05624,-8959,5526.87,31.28
74722946,0.0239468,0.00638532,0.010746,3987,0,-0.336144,-0.131212,-10.9985,3987,-4590,0.35624,0.51952,0.05624,-12946,5526.87,31.28
74726946,0.024477,0.00669434,0.0112779,4000,0,-0.346407,-0.132351,-10.9944,4000,-8590,0.35624,0.51952,0.05624,-16946,5526.87,31.28
74731746,0.0250067,0.00797922,0.0102875,4800,0,-0.328793,-0.0997694,-10.9798,4800,-3419,0.354,0.51752,0.06,-21746,5526.87,31.28
74736546,0.0239475,0.00691997,0.00948939,4800,0,-0.33398,-0.110919,-10.981,4800,-8219,0.354,0.51752,0.06,-4304,5526.58,31.3
74740546,0.0243706,0.00638532,0.00957797,4000,0,-0.354223,-0.109701,-11.0075,4000,-2219,0.35544,0.51904,0.05536,-8304,5526.58,31.3
74744565,0.024477,0.00638532,0.00957798,4019,0,-0.346726,-0.107737,-11.0301,4019,-6238,0.35544,0.51904,0.05536,-1566,5527.75,31.3
74748546,0.0235195,0.00691863,0.00957799,3981,0,-0.324666,-0.108704,-11.0459,3981,-219,0.3556,0.51696,0.05824,-5547,5527.75,31.3
74752564,0.0239444,0.00670607,0.00957796,4018,0,-0.335164,-0.100102,-11.0095,4018,-4237,0.3556,0.51696,0.05824,-9565,5527.75,31.3
74756546,0.024477,0.00617151,0.00957797,3982,0,-0.30884,-0.112067,-10.9755,3982,-8219,0.3556,0.51696,0.05824,-2546,5527.16,31.3
74760546,0.0244771,0.00605845,0.0103148,4000,0,-0.318731,-0.144062,-10.9715,4000,-2217,0.3544,0.51816,0.0564,-6546,5527.16,31.3
74764564,0.024477,0.00596366,0.010968,4018,0,-0.349947,-0.146051,-10.9965,4018,-6235,0.3544,0.51816,0.0564,-10564,5527.16,31.3
74768546,0.024477,0.00638532,0.0104287,3982,0,-0.339488,-0.129759,-11.0009,3982,-219,0.35568,0.51824,0.0596,-14546,5527.16,31.3
74772584,0.024477,0.00691954,0.00957798,4038,0,-0.317977,-0.118793,-10.9932,4038,-4257,0.35568,0.51824,0.0596,-18584,5527.16,31.3
74776545,0.0235153,0.00766528,0.00957797,3961,0,-0.325128,-0.12593,-10.973,3961,-8218,0.35568,0.51824,0.0596,-526,5527.02,31.29
74780546,0.0243704,0.00744953,0.0105355,4001,0,-0.332171,-0.130185,-10.9569,4001,-2213,0.354,0.51968,0.05672,-4527,5527.02,31.29
74784546,0.0240483,0.00744954,0.0106422,4000,0,-0.331413,-0.130232,-10.9735,4000,-6213,0.354,0.51968,0.05672,-8527,5527.02,31.29
74788559,0.0239493,0.00744954,0.00968406,4013,0,-0.32315,-0.132557,-10.9951,4013,-227,0.35688,0.518,0.0576,-1560,5527.02,31.29
74792553,0.0234128,0.0067044,0.00936388,3994,0,-0.328004,-0.130236,-11.0047,3994,-4221,0.35688,0.518,0.0576,-5554,5527.02,31.29
74796546,0.0234128,0.00744953,0.00925708,3993,0,-0.321258,-0.103925,-10.9961,3993,-8214,0.35688,0.518,0.0576,-9547,5527.02,31.29
74800546,0.0241515,0.00744953,0.0101038,4000,0,-0.306063,-0.107204,-10.9842,4000,-2219,0.35448,0.52,0.0556,-2546,5525.99,31.29
74804546,0.0246896,0.00744955,0.0101158,4000,0,-0.325131,-0.109653,-10.9573,4000,-6219,0.35448,0.52,0.0556,-6546,5525.99,31.29
74808582,0.0243668,0.00670291,0.0101136,4036,0,-0.333253,-0.0909583,-10.9626,4036,-255,0.35472,0.51856,0.05616,-10582,5525.99,31.29
74812546,0.0234128,0.00681299,0.00968053,3964,0,-0.321276,-0.0948283,-10.9794,3964,-4219,0.35472,0.51856,0.05616,-14546,5525.99,31.29
74816546,0.0234128,0.00638531,0.0105348,4000,0,-0.332364,-0.110573,-10.9831,4000,-8219,0.35472,0.51856,0.05616,-18546,5525.99,31.29
74820546,0.0234128,0.00606898,0.0103258,4000,0,-0.327061,-0.142655,-11.0176,4000,-2194,0.35352,0.5208,0.05544,-546,5526.72,31.28
74824546,0.0241549,0.00638532,0.0106422,4000,0,-0.321302,-0.149903,-11.01,4000,-6194,0.35352,0.5208,0.05544,-4546,5526.72,31.28
74828579,0.0246925,0.00712036,0.0101141,4033,0,-0.339352,-0.127384,-11.0152,4033,-241,0.35552,0.51768,0.05544,-8579,5526.72,31.28
74832546,0.0242654,0.00670428,0.00957797,3967,0,-0.341392,-0.109181,-11.0009,3967,-4208,0.35552,0.51768,0.05544,-1547,5527.9,31.28
74836546,0.0241527,0.00638532,0.0086223,4000,0,-0.339527,-0.123486,-10.9822,4000,-8208,0.35552,0.51768,0.05544,-5547,5527.9,31.28
74840547,0.024477,0.00638533,0.00788017,4001,0,-0.360481,-0.132068,-11.0052,4001,-2186,0.354,0.52088,0.05408,-9548,5527.9,31.28
74844547,0.024477,0.00638551,-0.00997905,4000,0,-0.561623,-0.387197,-11.0042,4000,-6186,0.354,0.52088,0.05408,-2548,5523.79,31.28
